niche,count
bicycle_shop,20
engineering_services,20
funeral_services_and_cemeteries,20
home_developer,20
japanese_restaurant,20
marketing_agency,20
notary_public,20
organization,20
parking,20
transportation,20
travel_services,20
cosmetic_dentist,19
florist,19
graphic_designer,19
limo_services,19
personal_injury_law,19
theatre,19
equestrian_facility,18
museum,18
nursery_and_gardening,18
pest_control_service,18
topic_concert_venue,18
armed_forces_branch,17
automotive_parts_and_accessories,17
bankruptcy_law,17
brake_service_and_repair,17
divorce_and_family_law,17
fire_protection_service,17
internal_medicine,17
key_and_locksmith,17
auto_glass_service,16
bed_and_breakfast,16
business_to_business,16
desserts,16
hair_removal,16
home_improvement_store,16
indian_restaurant,16
medical_supply,16
motorcycle_dealer,16
swimming_pool,16
truck_rentals,16
acupuncture,15
animal_shelter,15
bubble_tea,15
delicatessen,15
department_store,15
dialysis_clinic,15
family_practice,15
filipino_restaurant,15
gardener,15
hearing_aids,15
home_goods_store,15
lounge,15
middle_school,15
music_venue,15
playground,15
rental_services,15
supermarket,15
taco_restaurant,15
tanning_salon,15
weight_loss_center,15
appliance_repair_service,14
appliance_store,14
bar_and_grill_restaurant,14
business_manufacturing_and_supply,14
campground,14
car_window_tinting,14
commercial_industrial,14
courthouse,14
discount_store,14
dry_cleaning,14
golf_course,14
metal_fabricator,14
music_school,14
obstetrician_and_gynecologist,14
orthodontist,14
party_supply,14
pediatric_dentist,14
pediatrician,14
real_estate_service,14
sports_bar,14
advertising_agency,13
building_contractor,13
candy_store,13
catholic_church,13
child_care_and_day_care,13
childrens_clothing_store,13
courier_and_delivery_services,13
flooring_contractors,13
garage_door_service,13
hunting_and_fishing_supplies,13
installment_loans,13
lingerie_store,13
marina,13
oral_surgeon,13
private_school,13
screen_printing_t_shirt_printing,13
sign_making,13
skate_park,13
sports_club_and_league,13
surgeon,13
toy_store,13
charity_organization,12
credit_union,12
dog_park,12
donuts,12
history_museum,12
home_decor,12
immigration_law,12
masonry_concrete,12
musical_instrument_store,12
orthopedist,12
packing_supply,12
smoothie_juice_bar,12
t_shirt_store,12
town_hall,12
wills_trusts_and_probate,12
windshield_installation_and_repair,12
wine_tours,12
agricultural_service,11
architect,11
automotive_services_and_repair,11
bookstore,11
business_management_services,11
car_rental_agency,11
carpet_cleaning,11
cocktail_bar,11
condominium,11
dermatologist,11
diagnostic_imaging,11
fruits_and_vegetables,11
furniture_assembly,11
home_inspector,11
hospice,11
kitchen_supply_store,11
laboratory_testing,11
machine_and_tool_rentals,11
podiatrist,11
senior_citizen_services,11
shipping_center,11
vietnamese_restaurant,11
wine_tasting_room,11
youth_organizations,11
agriculture,10
auto_customization,10
automotive_dealer,10
banks,10
bridal_shop,10
carpenter,10
check_cashing_payday_loans,10
countertop_installation,10
fair,10
fence_and_gate_sales_service,10
financial_advising,10
hot_tubs_and_pools,10
information_technology_company,10
labor_union,10
mediterranean_restaurant,10
office_equipment,10
paint_store,10
sports_wear,10
steakhouse,10
train_station,10
urologist,10
vocational_and_technical_school,10
addiction_rehabilitation_center,9
arcade,9
asian_restaurant,9
auto_loan_provider,9
butcher_shop,9
cannabis_clinic,9
cardiologist,9
chicken_restaurant,9
department_of_motor_vehicles,9
endodontist,9
energy_equipment_and_solution,9
event_technology_service,9
food_beverage_service_distribution,9
handyman,9
health_food_store,9
holiday_rental_home,9
janitorial_services,9
korean_restaurant,9
livestock_breeder,9
lodge,9
paving_contractor,9
pentecostal_church,9
rv_park,9
software_development,9
tennis_court,9
tutoring_center,9
used_vintage_and_consignment,9
waxing,9
wedding_planning,9
wholesale_store,9
window_treatment_store,9
abuse_and_addiction_treatment,8
appraisal_services,8
auction_house,8
business_advertising,8
commercial_real_estate,8
educational_services,8
environmental_conservation_organization,8
excavation_service,8
food,8
glass_and_mirror_sales_service,8
hot_dog_restaurant,8
investing,8
machine_shop,8
mens_clothing_store,8
psychologist,8
recycling_center,8
soccer_field,8
specialty_grocery_store,8
specialty_school,8
stadium_arena,8
vitamins_and_supplements,8
wine_wholesaler,8
amateur_sports_league,7
architectural_designer,7
art_school,7
b2b_cleaning_and_waste_management,7
broadcasting_media_production,7
christmas_trees,7
civil_engineers,7
designer_clothing,7
diner,7
eyewear_and_optician,7
fashion,7
food_banks,7
forestry_service,7
frozen_yoghurt_shop,7
gutter_service,7
hair_stylist,7
hair_supply_stores,7
hobby_shop,7
housing_authorities,7
junkyard,7
land_surveying,7
laundry_services,7
motel,7
music_production,7
nature_reserve,7
neurologist,7
online_shop,7
photography_store_and_services,7
pilates_studio,7
psychic,7
recreational_vehicle_dealer,7
sewing_and_alterations,7
social_and_human_services,7
telecommunications_company,7
theatrical_productions,7
travel_agents,7
video_game_store,7
web_designer,7
windows_installation,7
womens_health_clinic,7
after_school_program,6
asian_fusion_restaurant,6
automobile_registration_service,6
boat_dealer,6
boxing_class,6
bus_station,6
business_consulting,6
chocolatier,6
cinema,6
clinical_laboratories,6
cosmetology_school,6
criminal_defense_law,6
dog_trainer,6
e_cigarette_store,6
eat_and_drink,6
electrical_supply_store,6
fitness_trainer,6
hat_shop,6
hot_air_balloons_tour,6
kitchen_and_bath,6
latin_american_restaurant,6
life_coach,6
lumber_store,6
makeup_artist,6
marriage_or_relationship_counselor,6
passport_and_visa_services,6
pet_sitting,6
pool_and_hot_tub_services,6
pressure_washing,6
psychotherapist,6
radio_station,6
septic_services,6
sports_and_fitness_instruction,6
tea_room,6
tire_repair_shop,6
water_supplier,6
water_treatment_equipment_and_services,6
wholesaler,6
airport,5
